id,word
1620,these
1621,things
1624,me
1626,still
1628,real
1629,now
1642,don't
1643,want
1644,your
1654,hold
1656,feel
1661,me
1663,please
1665,me
1666,while
1667,i
1670,how
1671,i
1672,feel
1674,now
1681,never
1684,night
1690,it
1691,crawl
1694,until
1699,you
1700,hear
1701,your
1705,still
1709,time
1722,do
1723,you
1724,feel
1725,your
1726,name
1728,you
1729,hear
1730,your
1734,now
1741,never
1744,night
1750,it
1751,crawl
1754,until
1759,you
1760,hear
1761,your
1765,mama
1769,break
1770,me
1771,mama
1775,break
1776,me
1777,mama
1781,break
1782,me
1783,mama
1787,mama
1790,mama
1794,break
1795,me
1796,mama
1800,break
1801,me
1802,mama
1806,break
1807,me
1808,mama
1811,mama
1818,way
1822,way
1828,way
1831,better
1849,better
1853,yeah
1857,yeah
1859,yeah
1871,taken
1876,i
1877,take
1907,it
1909,me
1911,i
1913,yeah
1915,i
1918,yeah
1920,yeah
1922,under
1925,i
1926,take
1931,me
1938,i
1939,take
1944,me
1947,me
1949,i
1951,take
1952,it
1954,under
1961,me
1962,yeah
1965,me
1969,me
1972,under
1975,i
1976,take
1981,me
1988,i
1989,take
1994,me
1997,me
1999,i
2001,take
2002,it
2004,under
2011,me
2017,me
2019,i
2027,i
2030,blood
2031,i
2034,come
2035,make
2036,me
2039,me
2041,cure
2048,under
2050,under
2053,i
2054,take
2059,me
2060,i
2067,i
2068,take
2073,me
2076,me
2078,i
2080,take
2081,it
2082,i
2084,take
2085,it
2086,i
2088,take
2089,it
2094,me
2095,yeah
2098,me
2099,yeah
2105,way
2106,yeah
2110,way
2116,way
2119,better
2120,yeah
2125,hey
2139,better
2140,yeah
2143,better
2145,you
2147,wish
2148,i
2155,another
2157,he
2159,them
2161,within
2162,he
2163,must
2164,seek
2167,how
2168,it
2171,don't
2173,again
2174,he
2184,he
2191,another
2196,again
2198,your
2201,take
2202,take
2205,them
2208,cure
2209,say
2211,do
2214,your
2216,now
2217,take
2218,them
2220,it
2221,say
2223,do
2225,yeah
2227,do
2237,again
2243,must
2244,believe
2252,again
2254,your
2257,take
2258,take
2261,them
2264,cure
2265,say
2267,do
2270,your
2272,now
2273,take
2274,them
2276,it
2277,say
2279,do
2282,yeah
2284,do
2289,on
2291,cure
2292,it
2293,must
2294,get
2295,better
2299,on
2301,cure
2302,yeah
2313,need
2315,cure
2317,cure
2320,on
2322,cure
2324,it
2325,must
2326,get
2327,better
2331,on
2333,cure
2334,yeah
2345,need
2347,cure
2349,yeah
2351,cure
2352,i
2353,do
2354,believe
2355,i
2356,do
2357,believe
2358,i
2359,do
2360,believe
2361,i
2362,do
2363,believe
2364,i
2365,do
2366,believe
2367,i
2368,do
2369,believe
2370,i
2371,do
2372,believe
2373,i
2374,do
2375,believe
2376,i
2377,do
2378,believe
2379,i
2380,do
2381,believe
2382,i
2383,do
2384,believe
2385,i
2386,do
2387,believe
2388,i
2389,do
2390,believe
2391,i
2392,do
2393,believe
2394,i
2395,do
2396,believe
2397,i
2398,do
2399,believe
2400,i
2401,do
2402,believe
2403,i
2404,do
2405,believe
2407,on
2409,cure
2410,it
2411,must
2412,get
2413,better
2416,need
2418,feel
2423,get
2424,better
2427,it
2428,must
2429,get
2430,better
2434,on
2436,cure
2447,need
2449,cure
2450,i
2451,do
2452,believe
2453,i
2454,do
2455,believe
2456,i
2457,do
2458,believe
2459,i
2460,do
2461,believe
2462,i
2463,do
2464,believe
2465,i
2466,do
2467,believe
2468,i
2469,do
2470,believe
2471,i
2472,do
2473,believe
2474,i
2475,do
2476,believe
2477,i
2478,do
2479,believe
2480,i
2481,do
2482,believe
2483,i
2484,do
2485,believe
2486,i
2487,do
2488,believe
2489,i
2490,do
2491,believe
2492,i
2493,do
2494,believe
2495,i
2496,do
2497,believe
2498,i
2499,do
2500,believe
2501,i
2502,do
2503,believe
2506,poor
2508,me
2510,poor
2512,me
2513,i
2515,on
2517,i
2519,on
2520,suffer
2521,i
2523,on
2526,whole
2531,too
2538,misery
2540,just
2543,poor
2545,me
2546,poor
2548,me
2550,poor
2552,me
2553,poor
2555,me
2556,i
2558,without
2560,sea
2564,sorrow
2568,misery
2577,me
2584,poor
2586,me
2595,now
2601,sea
2606,you
2608,your
2610,again
2612,again
2614,again
2616,again
2618,you
2626,now
2632,sea
2637,you
2639,your
2641,again
2644,feel
2650,me
2657,poor
2659,me
2661,poor
2663,me
2665,day
2666,how
2669,i
2670,send
2674,you
2675,don't
2676,waste
2677,waste
2678,your
2679,breath
2681,i
2683,waste
2685,hate
2686,on
2687,you
2690,gonna
2691,waste
2693,hate
2695,gonna
2696,waste
2698,hate
2699,on
2700,you
2701,i
2702,think
2705,it
2707,myself
2709,gonna
2712,more
2716,time
2719,you
2721,i
2722,think
2724,time
2725,you
2730,day
2731,how
2734,i
2735,send
2739,you
2740,don't
2741,waste
2742,waste
2743,your
2744,breath
2746,i
2748,waste
2750,hate
2751,on
2752,you
2753,waste
2755,hate
2756,on
2757,you
2758,hate
2760,you
2761,think
2765,you
2766,think
2781,well
2782,i
2783,see
2785,hands
2786,i
2787,see
2790,i
2791,feel
2793,blood
2799,where
2803,mind
2806,dead
2807,gone
2808,now
2810,day
2811,how
2814,i
2815,send
2819,you
2820,don't
2821,waste
2822,waste
2823,your
2824,breath
2826,i
2828,waste
2830,hate
2831,on
2832,you
2833,waste
2835,hate
2836,on
2837,you
2838,i
2839,think
2842,it
2844,myself
2848,gonna
2849,waste
2851,hate
2858,say
2859,better
2866,gonna
2867,waste
2869,hate
2874,time
2876,waste
2878,hate
2879,on
2880,you
2881,yeah
2882,i
2883,think
2888,it
2891,myself
2893,myself
2895,day
2896,how
2899,i
2900,send
2904,you
2905,don't
2906,waste
2907,waste
2908,your
2909,breath
2911,i
2913,waste
2915,hate
2916,on
2917,you
2918,waste
2920,hate
2921,on
2922,you
2923,i
2924,think
2927,it
2929,myself
2931,hate
2933,mama
2937,me
2938,well
2940,me
2942,i
2946,your
2949,open
2951,don't
2953,it
2963,what
2964,i
2967,say
2973,mother
2975,i
2976,must
2977,find
2979,way
2980,let
2982,heart
2984,let
2985,your
2988,mama
2989,let
2991,heart
2994,let
2996,heart
2998,still
3002,new
3004,name
3006,blood
3014,neck
3018,still
3027,what
3028,i
3032,i
3033,never
3037,what
3039,said
3041,done
3042,let
3044,heart
3046,let
3047,your
3050,mama
3051,let
3053,heart
3056,let
3058,heart
3060,still
3061,never
3062,i
3065,you
3067,never
3068,i
3071,you
3073,me
3074,your
3076,i
3077,now
3078,take
3082,never
3083,i
3086,you
3088,never
3089,i
3092,you
3094,me
3095,your
3097,i
3098,now
3099,take
3104,let
3106,heart
3108,still
3110,mama
3111,now
3118,you
3121,me
3125,love
3131,me
3133,i
3135,your
3136,love
3142,things
3143,you
3144,said
3146,me
3148,i
3149,need
3150,your
3154,me
3160,i
3161,see
3162,let
3164,heart
3166,let
3167,your
3170,mama
3171,let
3173,heart
3176,let
3178,heart
3180,still
3181,let
3183,heart
3185,mama
3186,let
3188,heart
3190,you
3191,never
3192,let
3194,heart
3197,let
3199,heart
3201,still
3202,never
3203,i
3206,you
3208,never
3209,i
3212,you
3214,me
3215,your
3217,i
3218,now
3219,take
3223,never
3224,i
3227,you
3229,never
3230,i
3233,you
3235,me
3236,your
3238,i
3239,now
3240,take
3245,let
3247,heart
3249,still
3251,forgive
3252,me
3253,father
3255,i
3258,find
3259,me
3263,life
3264,i
3265,feel
3266,within
3275,i
3276,look
3277,down
3283,know
3285,you
3286,must
3288,i
3294,i
3300,i
3307,i
3310,i
3314,within
3316,forgive
3317,me
3318,father
3320,i
